B01AX04	Dermatansulfat
B01AX05	Fondaparinux
B01AX06	Rivaroxaban
B02	Hemostatika
B02A	Fibrinolyshämmande medel
B02AA	Aminosyror
B02AA01	Aminokapronsyra
B02AA02	Tranexamsyra
B02AA03	Aminometylbensoesyra
B02AB	Proteinashämmande medel
B02AB01	Aprotinin
B02AB02	Alfa-1-antitrypsin
B02AB03	C1-hämmare
B02AB04	Kamostat
B02B	Vitamin K och andra koagulationsfaktorer
B02BA	Vitamin K
B02BA01	Fytomenadion
B02BA02	Menadion
B02BB	Fibrinogen
B02BB01	Fibrinogen, humant
B02BC	Lokala hemostatika
B02BC01	Gelatin, härdat
B02BC02	Cellulosa, oxiderat
B02BC03	Tetragalakturonsyra hydroximetylester
B02BC05	Adrenalon
B02BC06	Trombin
B02BC07	Kollagen
B02BC08	Kalciumalginat
B02BC09	Adrenalin
B02BC10	Fibrinogen, humant
B02BC30	Kombinationer
B02BD	Koagulationsfaktorer
B02BD01	Koagulationsfaktor IX, II, VII och X i kombination
B02BD02	Koagulationsfaktor VIII
B02BD03	Aktiverat protrombinkomplex mot faktor VIII-antikroppar
B02BD04	Koagulationsfaktor IX
B02BD05	Koagulationsfaktor VII
B02BD06	von Willebrandfaktor och koagulationsfaktor VIII i kombination
B02BD07	Koagulationsfaktor XIII
B02BD08	Koagulationsfaktor VIIa
B02BD09	Nonakog alfa
B02BD10	von Willebrandfaktor
B02BD11	Katridekacog
B02BD12	Trenonakog alfa
B02BD13	Koagulationsfaktor X
B02BD14	Susoktokog alfa
B02BD30	Trombin
B02BX	Övriga hemostatika för systemiskt bruk
B02BX01	Etamsylat
B02BX02	Karbazokrom
B02BX03	Batroxobin
B02BX04	Romiplostim
B02BX05	Eltrombopag
B03	Medel vid anemier
B03A	Medel vid järnbristanemier
B03AA	Tvåvärt järn, perorala preparat
B03AA01	Järn(II)glycinsulfat
B03AA02	Järn(II)fumarat
B03AA03	Järn(II)glukonat
B03AA04	Järn(II)karbonat
B03AA05	Ferroklorid
B03AA06	Ferrosuccinat
B03AA07	Ferrosulfat
B03AA08	Järn(II)tartrat
B03AA09	Järn(II)aspartat
B03AA10	Järn(II)askorbat
B03AA11	Järn(II)jodid
B03AB	Trevärt järn, perorala preparat
B03AB01	Järn(III)natriumcitrat
B03AB02	Järnsackaros
B03AB03	Natriumferedetat
B03AB04	Järn(III)hydroxid
B03AB05	Järnoxid polymaltoskomplexer
B03AB06	Ferricitrat
B03AB07	Kondroitinsulfat-järnkomplex
B03AB08	Järn(III)acetyltransferrin
B03AB09	Järn(III)proteinsuccinylat
B03AC	Järn, parenterala preparat
B03AC01	Järnoxid polymaltoskomplexer
B03AC02	Järnsackaros
B03AC03	Järnsorbitol
B03AC05	Ferrisorbitolglukuronsyrakomplex
B03AC06	Järnoxid dextrankomplexer
B03AC07	Ferrinatriumglukonatkomplex
B03AD	Järn i kombination med folsyra
B03AD01	Järn(II)aminosyrakomplex
B03AD02	Järn(II)fumarat
B03AD03	Järn(II)sulfat
B03AD04	Järnoxid polymaltoskomplexer
B03AE	Järn, övriga kombinationer
B03AE01	Järn, vitamin B12 och folsyra
B03AE02	Järn, multivitaminer och folsyra
B03AE03	Järn och multivitaminer
B03AE04	Järn, multivitaminer och mineraler
B03AE10	Övriga kombinationer
B03B	Vitamin B12 och folsyra
B03BA	Vitamin B12 (cyanokobalamin och analoger)
B03BA01	Cyanokobalamin
B03BA02	Cyanokobalamin-tanninkomplex
B03BA03	Hydroxokobalamin
B03BA04	Kobamamid
B03BA05	Mekobalamin
B03BA51	Cyanokobalamin, kombinationer
B03BA53	Hydroxokobalamin, kombinationer
B03BB	Folsyra och derivat
B03BB01	Folsyra
B03BB51	Folsyra, kombinationer
B03X	Övriga medel vid anemier
B03XA	Övriga medel vid anemier
B03XA01	Erytropoietin
B03XA02	Darbepoetin alfa
B03XA03	Metoxi-polyetylenglykol-epoetin beta
B03XA04	Peginesatid
B05	Blodersättning och infusionsvätskor
B05A	Blod och relaterade produkter
B05AA	Blodersättning och plasmaproteiner
B05AA01	Albumin
B05AA02	Övriga plasmaproteiner
B05AA03	Fluorkarbonblodersättning
B05AA05	Dextran
B05AA06	Gelatinpreparat
B05AA07	Polyhydroxietylstärkelse
B05AA08	Hemoglobin, krosfumaril
B05AA09	Hemoglobin raffimer
B05AA10	Hemoglobin, glutamer (bovin)
B05AX	Övriga blodprodukter
B05AX01	Erytrocyter
B05AX02	Trombocyter
B05AX03	Blodplasma
B05AX04	Stamceller från navelsträngsblod
B05B	Infusionsvätskor
B05BA	Lösningar för parenteral nutrition
B05BA01	Aminosyror
B05BA02	Fettemulsioner
B05BA03	Kolhydrater
B05BA04	Proteinhydrolysat
B05BA10	Kombinationer
B05BB	Lösningar som påverkar elektrolytbalansen
B05BB01	Elektrolyter
B05BB02	Elektrolyter och kolhydrater
B05BB03	Trometamol
B05BB04	Elektrolyter i kombination med andra medel
B05BC	Lösningar som framkallar osmotisk diures
B05BC01	Mannitol
B05BC02	Karbamid
B05C	Spolvätskor
B05CA	Antiinfektiva medel
B05CA01	Cetylpyridinium
B05CA02	Klorhexidin
B05CA03	Nitrofural
B05CA04	Sulfametizol
B05CA05	Taurolidin
B05CA06	Mandelinsyra
B05CA07	Noxytiolin
B05CA08	Etakridinlaktat
B05CA09	Neomycin
B05CA10	Kombinationer
B05CB	Saltlösningar
B05CB01	Natriumklorid
B05CB02	Natriumcitrat
B05CB03	Magnesiumcitrat
B05CB04	Natriumbikarbonat
B05CB10	Kombinationer
B05CX	Övriga spolvätskor
B05CX01	Glukos
B05CX02	Sorbitol
B05CX03	Glycin
B05CX04	Mannitol
B05CX10	Kombinationer
B05D	Peritonealdialysvätskor
B05DA	Isotona lösningar
B05DB	Hypertona lösningar
B05X	Infusionskoncentrat
B05XA	Elektrolytlösningar
B05XA01	Kaliumklorid
B05XA02	Natriumbikarbonat
B05XA03	Natriumklorid
B05XA04	Ammoniumklorid
B05XA05	Magnesiumsulfat
B05XA06	Kaliumfosfat, inkl. kombinationer med andra kaliumsalt
B05XA07	Kalciumklorid
B05XA08	Natriumacetat
B05XA09	Natriumfosfat
B05XA10	Magnesiumfosfat
B05XA11	Magnesiumklorid
B05XA12	Zinkklorid
B05XA13	Saltsyra
B05XA14	Natriumglycerofosfat
B05XA15	Kaliumlaktat
B05XA16	Kardioplegilösningar
B05XA17	Kaliumacetat
B05XA30	Kombinationer av elektrolyter
B05XA31	Elektrolyter i kombination med andra medel
B05XB	Aminosyror
B05XB01	Argininhydroklorid
B05XB02	Alanylglutamin
B05XB03	Lysin
B05XC	Vitaminer
B05XX	Övriga infusionskoncentrat
B05XX02	Trometamol
B05Z	Hemodialysvätskor och hemofiltrationsvätskor
B05ZA	Hypertona elektrolytlösningar
B05ZB	Hemofiltrationsvätskor
B06	Övriga hematologiska medel
B06A	Övriga hematologiska medel
B06AA	Enzymer
B06AA02	Fibrinolysin och deoxiribonukleas
B06AA03	Hyaluronidas
B06AA04	Kymotrypsin
B06AA07	Trypsin
B06AA10	Deoxiribonukleas
B06AA11	Bromelain
B06AA55	Streptokinas, kombinationer
B06AB	Övriga hematologiska medel
B06AB01	Hematin
B06AC	Medel använda vid ärftligt angioödem
B06AC01	c1-hämmare, plasmaderiverad
B06AC02	Ikatibant
B06AC03	Ekallantid
B06AC04	Konestat alfa
C	Hjärta och kretslopp
C01	Medel vid hjärtsjukdomar
C01A	Hjärtglykosider
C01AA	Digitalisglykosider
C01AA01	Acetyldigitoxin
C01AA02	Acetyldigoxin
C01AA03	Digitalisblad
C01AA04	Digitoxin
C01AA05	Digoxin
C01AA06	Lanatosid C
C01AA07	Deslanosid
C01AA08	Metyldigoxin
C01AA09	Gitoformat
C01AA52	Acetyldigoxin, kombinationer
C01AB	Sjölöksglykosider
C01AB01	Proscillaridin
C01AB51	Proscillaridin, kombinationer
C01AC	Strofantusglykosider
C01AC01	G-Strofantin
C01AC03	Cymarin
C01AX	Övriga hjärtglykosider
C01AX02	Peruvosid
C01B	Antiarytmika, klass I och III
C01BA	Antiarytmika klass IA
C01BA01	Kinidin
C01BA02	Prokainamid
C01BA03	Disopyramid
C01BA04	Spartein
C01BA05	Ajmalin
C01BA08	Prajmalin
C01BA12	Lorajmin
C01BA51	Kinidin, kombinationer exkl neuroleptika
C01BA71	Kinidin, kombinationer med neuroleptika
C01BB	Antiarytmika klass IB
C01BB01	Lidokain
C01BB02	Mexiletin
C01BB03	Tokainid
C01BB04	Aprindin
C01BC	Antiarytmika klass IC
C01BC03	Propafenon
C01BC04	Flekainid
C01BC07	Lorkainid
C01BC08	Enkainid
C01BC09	Etacizin
C01BD	Antiarytmika klass III
C01BD01	Amiodaron
C01BD02	Bretyltosilat
C01BD03	Bunaftin
C01BD04	Dofetilid
C01BD05	Ibutilid
C01BD06	Tedisamil
C01BD07	Dronedaron
C01BG	Övriga antiarytmika, klass I och III
C01BG01	Moracizin
C01BG07	Cibenzolin
C01BG11	Vernakalant
C01C	Hjärtstimulerande medel exkl. hjärtglykosider
C01CA	Adrenerga och dopaminerga medel
C01CA01	Etilefrin
C01CA02	Isoprenalin
C01CA03	Noradrenalin
C01CA04	Dopamin
C01CA05	Norfenefrin
C01CA06	Fenylefrin
C01CA07	Dobutamin
C01CA08	Oxedrin
C01CA09	Metaraminol
C01CA10	Metoxamin
C01CA11	Mefentermin
C01CA12	Dimetofrin
C01CA13	Prenalterol
C01CA14	Dopexamin
C01CA15	Gepefrin
C01CA16	Ibopamin
C01CA17	Midodrin
C01CA18	Oktopamin
C01CA19	Fenoldopam
C01CA21	Kafedrin
C01CA22	Arbutamin
C01CA23	Teodrenalin
C01CA24	Adrenalin
C01CA25	Amezinium metylsulfat
C01CA26	Efedrin
C01CA30	Kombinationer
C01CA51	Etilefrin, kombinationer
C01CC	Analeptika
C01CC01	Doxapram
C01CC02	Niketamid
C01CC03	Pentetrazol
C01CC04	Etamivan
C01CC05	Bemegrid
C01CC06	Pretkamid
C01CC07	Almitrin
C01CC52	Niketamid, kombinationer
C01CC53	Pentetrazol, kombinationer
C01CE	Fosfodiesterashämmare
C01CE01	Amrinon
C01CE02	Milrinon
C01CE03	Enoximon
C01CE04	Bukladesin
C01CX	Övriga hjärtstimulerande medel
C01CX06	Angiotensinamid
C01CX07	Xamoterol
C01CX08	Levosimendan
C01D	Kärlvidgande medel vid hjärtsjukdomar
C01DA	Organiska nitrater
C01DA02	Glyceryltrinitrat
C01DA03	Itramintosylat
C01DA04	Metylpropylpropandioldinitrat
C01DA05	Pentaeritrityltetranitrat
C01DA06	Prenylamin
C01DA07	Propatylnitrat
C01DA08	Isosorbiddinitrat
C01DA09	Trolnitrat
C01DA11	Oxifedrin
C01DA12	Benziodaron
C01DA13	Eritrityltetranitrat
C01DA14	Isosorbidmononitrat
C01DA19	Karbokromen
C01DA20	Organiska nitrater, kombinationer
C01DA22	Hexobendin
C01DA23	Etafenon
C01DA24	Heptaminol
C01DA25	Imolamin
C01DA27	Dilazep
C01DA32	Trapidil
C01DA34	Molsidomin
C01DA36	Efloxat
C01DA37	Cinepazet
C01DA38	Tenitramin
C01DA51	Dipyridamol, kombinationer
C01DA52	Glyceryltrinitrat, kombinationer
C01DA53	Itramintosylat, kombinationer
C01DA54	Metylpropylpropandioldinitrat, kombinationer
C01DA55	Pentaeritrityltetranitrat, kombinationer
C01DA56	Prenylamin, kombinationer
C01DA57	Propatylnitrat, kombinationer
C01DA58	Isosorbiddinitrat, kombinationer
C01DA59	Trolnitrat, kombinationer
C01DA61	Oxifedrin, kombinationer
C01DA62	Benziodaron, kombinationer
C01DA63	Eritrityltetranitrat, kombinationer
C01DA70	Organiska nitrater i kombination med neuroleptika
C01DB	Kärlvidgande kinoloner
C01DB01	Flosekinan
C01DX	Övriga kärlvidgande medel vid hjärtsjukdomar
C01DX01	Itramintosilat
C01DX02	Prenylamin
C01DX03	Oxyfedrin
C01DX04	Bensiodaron
C01DX05	Karbokromen
C01DX06	Hexobendin
C01DX07	Etafenon
C01DX08	Heptaminol
C01DX09	Imolamin
C01DX10	Dilazep
C01DX11	Trapidil
C01DX12	Molsidomin
C01DX13	Efloxat
C01DX14	Cinepazet
C01DX15	Kloridarol
C01DX16	Nikorandil
C01DX18	Linsidomin
C01DX19	Nesiritid
C01DX21	Serelaxin
C01DX51	Itramintosilat, kombinationer
C01DX52	Prenylamin, kombinationer
C01DX53	Oxyfedrin, kombinationer
C01DX54	Bensiodaron, kombinationer
C01E	Övriga medel vid hjärtsjukdomar
C01EA	Prostaglandiner
C01EA01	Alprostadil
C01EB	Övriga medel vid hjärtsjukdomar
C01EB02	Kamfer
C01EB03	Indometacin
C01EB04	Crataegusglykosider
C01EB05	Kreatinolfosfat
C01EB06	Fosfokreatin
C01EB07	Fruktos 1,6-difosfat
C01EB08	Levokarnitin
C01EB09	Ubidekarenon
C01EB10	Adenosin
C01EB11	Tiracizin
C01EB12	Tedisamil
C01EB13	Akadesin
C01EB15	Trimetazidin
C01EB16	Ibuprofen
C01EB17	Ivabradin
C01EB18	Ranolazin
C01EB19	Ikatibant
C01EB21	Regadenoson
C01EB22	Meldonium
C01EX	Övriga kombinationspreparat vid hjärtsjukdomar
C02	Antihypertensiva medel
C02A	Antiadrenerga preparat med central verkan
C02AA	Rauwolfiaalkaloider
C02AA01	Rescinnamin
C02AA02	Reserpin
C02AA03	Kombinationer av rauwolfiaalkaloider
C02AA04	Rauwolfiaalkaloider, hela roten
C02AA05	Deserpidin
C02AA06	Metoserpidin
C02AA07	Bietaserpin
C02AA52	Reserpin, kombinationer
C02AA53	Kombinationer av rauwolfiaalkaloider, kombinationer
C02AA57	Bietaserpin, kombinationer
C02AB	Metyldopa
C02AB01	Metyldopa (L-form)
C02AB02	Metyldopa (racemat)
C02AC	Imidazolinreceptoragonister
C02AC01	Klonidin
C02AC02	Guanfacin
C02AC04	Tolonidin
C02AC05	Moxonidin
C02AC06	Rilmenidin
C02B	Antiadrenerga preparat, ganglieblockerande
C02BA	Sulfoniumderivat
C02BA01	Trimetafan
C02BB	Sekundära och tertiära aminer
C02BB01	Mekamylamin
C02BC	Biskvartära ammoniumföreningar
C02C	Antiadrenerga preparat med perifer verkan
C02CA	Alfa-adrenoreceptorantagonister
C02CA01	Prazosin
C02CA02	Indoramin
C02CA03	Trimazosin
C02CA04	Doxazosin
C02CA06	Urapidil
C02CB	Alfa-1- och beta-receptorblockerande medel
C02CB01	Labetalol
C02CC	Guanidinderivat
C02CC01	Betanidin
C02CC02	Guanetidin
C02CC03	Guanoxan
C02CC04	Debrisokin
C02CC05	Guanoklor
C02CC06	Guanazodin
C02CC07	Guanoxabens
C02D	Medel som påverkar glatt muskulatur i perifera kärl
C02DA	Tiazidderivat
C02DA01	Diazoxid
C02DB	Hydrazinoftalazinderivat
C02DB01	Dihydralazin
C02DB02	Hydralazin
C02DB03	Endralazin
C02DB04	Kadralazin
C02DC	Pyrimidinderivat
C02DC01	Minoxidil
C02DD	Nitrojärn(III)cyanidderivat
C02DD01	Nitroprussid
C02DE	Kalciumflödeshämmare
C02DE01	Verapamil
C02DE02	Nifedipin
C02DE03	Nimodipin
C02DE04	Diltiazem
C02DE05	Nitrendipin
C02DE07	Lidoflazin
C02DE08	Fendilin
C02DE09	Nikardipin
C02DE10	Felodipin
C02DE11	Bepridil
C02DE12	Amlodipin
C02DE13	Isradipin
C02DE14	Nisoldipin
C02DE51	Verapamil, kombinationer
C02DE52	Nifedipin, kombinationer
C02DG	Guanidinderivat
C02DG01	Pinacidil
C02K	Övriga antihypertensiva medel
C02KA	Alkaloider, exkl rauwolfia
C02KA01	Veratrum
C02KB	Tyrosinhydroxilashämmare
C02KB01	Metirosin
C02KC	MAO-hämmare
C02KC01	Pargylin
C02KD	Serotoninantagonister
C02KD01	Ketanserin
C02KX	Antihypertensiva medel för pulmonell arteriell hypertension
C02KX01	Bosentan
C02KX02	Ambrisentan
C02KX03	Sitaxentan
C02KX04	Macitentan
C02KX05	Riociguat
C02L	Antihypertensiva medel i kombination med diuretika
C02LA	Rauwolfiaalkaloider i kombination med diuretika
C02LA01	Reserpin och diuretika
C02LA02	Rescinnamin och diuretika
C02LA03	Deserpidin och diuretika
C02LA04	Metoserpidin och diuretika
C02LA07	Bietaserpin och diuretika
C02LA08	Rauwolfiaalkaloider, hela roten och diuretika
C02LA09	Syrosingopin och diuretika
C02LA50	Kombination av rauwolfiaalkaloider och diuretika inkl. andra kombinationer
C02LA51	Reserpin och diuretika, kombinationer med andra medel
C02LA52	Rescinnamin och diuretika, kombinationer med andra medel
C02LA71	Reserpin och diuretika, kombinationer med neuroleptika
C02LB	Metyldopa i kombination med diuretika
C02LB01	Metyldopa (L-form) och diuretika
C02LC	Imidazolinreceptoragonister i kombination med diuretika
C02LC01	Klonidin och diuretika
C02LC05	Moxonidin och diuretika
C02LC51	Klonidin och diuretika, kombinationer med andra medel
C02LD	Alfa- och beta-adrenoceptorblockerande medel och diuretika
C02LD01	Labetalol och diuretika
C02LE	Alfa-adrenoreceptorantagonister och diuretika
C02LE01	Prazosin och diuretika
C02LF	Guanidinderivat och diuretika
C02LF01	Guanetidin och diuretika
C02LG	Hydrazinoftalazinderivat och diuretika
C02LG01	Dihydralazin och diuretika
C02LG02	Hydralazin och diuretika
C02LG03	Pikodralazin och diuretika
C02LG51	Dihydralazin och diuretika, kombinationer med andra medel
C02LG73	Pikodralazin och diuretika, kombinationer med neuroleptika
C02LK	Alkaloider, exkl rauwolfia, i kombination med diuretika
C02LK01	Veratrum och diuretika
C02LL	MAO-hämmare och diuretika
C02LL01	Pargylin och diuretika
C02LN	Serotoninantagonister och diuretika
C02LX	Övriga antihypertensiva medel och diuretika
C02LX01	Pinacidil och diuretika
C02N	Kombination av antihypertensiva medel i ATC-grupp C02
C03	Diuretika
C03A	Tiazider
C03AA	Tiazider
C03AA01	Bendroflumetiazid
C03AA02	Hydroflumetiazid
C03AA03	Hydroklortiazid
C03AA04	Klortiazid
C03AA05	Polytiazid
C03AA06	Triklormetiazid
C03AA07	Cyklopentiazid
C03AA08	Metyklotiazid
C03AA09	Cyklotiazid
C03AA13	Mebutizid
C03AB	Tiazider i kombination med kalium
C03AB01	Bendroflumetiazid och kalium
C03AB02	Hydroflumetiazid och kalium
C03AB03	Hydroklortiazid och kalium
C03AB04	Klortiazid och kalium
C03AB05	Polytiazid och kalium
C03AB06	Triklormetiazid och kalium
C03AB07	Cyklopentiazid och kalium
C03AB08	Metylklotiazid och kalium
C03AB09	Cyklotiazid och kalium
C03AH	Tiazider i komb med neuroleptika och/eller analgetika
C03AH01	Klortiazid, kombinationer
C03AH02	Hydroflumetiazid, kombinationer
C03AX	Tiazider i kombination med andra medel
C03AX01	Hydrochlorothiazid, kombinationer
C03B	Tiazidbesläktade diuretika
C03BA	Sulfonamidderivat
C03BA02	Kinetazon
C03BA03	Klopamid
C03BA04	Klortalidon
C03BA05	Mefrusid
C03BA07	Klofenamid
C03BA08	Metolazon
C03BA09	Metikran
C03BA10	Xipamid
C03BA11	Indapamid
C03BA12	Klorexolon
C03BA13	Fenkizon
C03BA82	Klorexolon, kombinationer med neuroleptika
C03BB	Sulfonamider i kombination med kalium
C03BB02	Kinetazon och kalium
C03BB03	Klopamid och kalium
C03BB04	Klortalidon och kalium
C03BB05	Mefrusid och kalium
C03BB07	Klofenamid och kalium
C03BC	Kvicksilverdiuretika
C03BC01	Mersalyl
C03BD	Xantinderivat
C03BD01	Teobromin
C03BK	Sulfonamider i kombination med andra medel
C03BX	Övriga tiazidbesläktade diuretika
C03BX03	Cikletanin
C03C	Loop-diuretika
C03CA	Sulfonamider
C03CA01	Furosemid
C03CA02	Bumetanid
C03CA03	Piretanid
C03CA04	Torasemid
C03CB	Sulfonamider i kombination med kalium
C03CB01	Furosemid och kalium
C03CB02	Bumetanid och kalium
C03CC	Fenoxiättiksyraderivat
C03CC01	Etakrynsyra
C03CC02	Tienilsyra
C03CD	Pyrazolonderivat
C03CD01	Muzolimin
C03CX	Övriga loop-diuretika
C03CX01	Etozolin
C03D	Kaliumsparande diuretika
C03DA	Aldosteronantagonister
C03DA01	Spironolakton
C03DA02	Kaliumkanrenoat
C03DA03	Kanrenon
C03DA04	Eplerenon
C03DB	Övriga kaliumsparande medel
C03DB01	Amilorid
C03DB02	Triamteren
C03E	Diuretika i kombination med kaliumsparande medel
C03EA	Tiazidbesläktad diuretika och kaliumsparande medel
C03EA01	Hydroklortiazid och kaliumsparande medel
C03EA02	Triklormetiazid och kaliumsparande medel
C03EA03	Epitizid och kaliumsparande medel
C03EA04	Altizid och kaliumsparande medel
C03EA05	Mebutizid och kaliumsparande medel
C03EA06	Klortalidon och kaliumsparande medel
C03EA07	Cyklopentiazid och kaliumsparande medel
C03EA12	Metolazon och kaliumsparande medel
C03EA13	Bendroflumetiazid och kaliumsparande medel
C03EA14	Butizid och kaliumsparande medel
C03EB	Loop-diuretika och kaliumsparande medel
C03EB01	Furosemid och kaliumsparande diuretika
C03EB02	Bumetanid och kaliumsparande medel
C03X	Övriga diuretika
C03XA	Vasopressinantagonister
C03XA01	Tolvaptan
C03XA02	Konivaptan
C04	Perifera vasodilatorer
C04A	Perifera vasodilatorer
C04AA	2-Amino-1-fenyletanolderivat
C04AA01	Isoxsuprin
C04AA02	Bufenin
C04AA31	Bametan
C04AB	Imidazolinderivat
C04AB01	Fentolamin
C04AB02	Tolazolin
C04AC	Nikotinsyra och derivat
C04AC01	Nikotinsyra
C04AC02	Nikotinylalkohol
C04AC03	Inositolnikotinat
C04AC07	Ciklonikat
C04AD	Purinderivat
C04AD01	Pentifyllin
C04AD02	Xantinolnikotinat
C04AD03	Pentoxifyllin
C04AD04	Etofyllinnikotinat
C04AE	Mjöldrygealkaloider
C04AE01	Ergoloidmesylat
C04AE02	Nicergolin
C04AE03	Ergoloid
C04AE04	Dihydroergokristin
C04AE05	Dihydroergocryptin mesylat
C04AE51	Ergoloidmesylat, kombinationer
C04AE54	Dihydroergokristin, kombinationer
C04AF	Enzymer
C04AF01	Kallidinogenas
C04AX	Övriga perifera vasodilatorer
C04AX01	Cyklandelat
C04AX02	Fenoxybensamin
C04AX06	Betahistin
C04AX07	Vinkamin
C04AX09	Cinnarizin
C04AX10	Moxisylyt
C04AX11	Bencyklan
C04AX17	Vinburnin
C04AX19	Suloktidil
C04AX20	Buflomedil
C04AX21	Naftidrofuryl
C04AX22	Flunarizin
C04AX23	Butalmin
C04AX24	Visnadin
C04AX26	Cetiedil
C04AX27	Cinepazid
C04AX28	Ifenprodil
C04AX30	Azapetin
C04AX31	Trimetazidin
C04AX32	Fasudil
C05	Kärlskyddande medel
C05A	Utvärtes medel vid hemorrojder och analfissurer
C05AA	Kortikosteroider
C05AA01	Hydrokortison
C05AA04	Prednisolon
C05AA05	Betametason
C05AA06	Fluorometolon
C05AA08	Fluokortolon
C05AA09	Dexametason
C05AA10	Fluocinolonacetonid
C05AA11	Fluocinonid
C05AA12	Triamcinolon
C05AB	Antibiotika
C05AD	Lokalanestetika
C05AD01	Lidokain
C05AD02	Tetrakain
C05AD03	Bensokain
C05AD04	Cinkokain
C05AD05	Prokain
C05AD06	Oxetakain
C05AD07	Pramokain
C05AE	Muskelavslappande medel
C05AE01	Glyceryltrinitrat
C05AE02	Isosorbiddinitrat
C05AE03	Diltiazem
C05AX	Övriga utvärtes medel vid hemorrojder och analfissurer
C05AX01	Aluminiumpreparat
C05AX02	Vismutpreparat, kombinationer
C05AX03	Övriga medel, kombinationer
C05AX04	Zinkpreparat
C05AX05	Tribenosid
C05AX06	Glyceryltrinitrat
C05B	Medel för varixbehandling
C05BA	Heparin eller heparinoida substanser för utvärtes bruk
C05BA01	Organiska heparinföreningar
C05BA02	Natriumapolat
C05BA03	Heparin
C05BA04	Pentosanpolysulfatnatrium
C05BA51	Heparinoid, kombinationer
C05BA53	Heparin, kombinationer
C05BB	Medel för sklerosering för lokal injektion
C05BB01	Monoetanolaminoleat
C05BB02	Polidokanol
C05BB03	Inverterat socker
C05BB04	Natriumtetradecylsulfat
C05BB05	Fenol
C05BB56	Glukos, kombinationer
C05BX	Övriga medel för sklerosering
C05BX01	Kalciumdobesilat
C05BX51	Kalciumdobesilat, kombinationer
C05C	Kapillärstabiliserande medel
C05CA	Bioflavonoider
C05CA01	Rutosid
C05CA02	Monoxerutin
C05CA03	Diosmin
C05CA04	Troxerutin
C05CA05	Hidrosmin
C05CA51	Rutosid, kombinationer
C05CA53	Diosmin, kombinationer
C05CA54	Troxerutin, kombinationer
C05CX	Övriga kapillärstabiliserande medel
C05CX01	Tribenosid
C05CX02	Naftazon
C05CX03	Hippocastani semen
C07	Beta-receptorblockerande medel
C07A	Beta-receptorblockerande medel
C07AA	Beta-receptorblockerande medel, icke-selektiva
C07AA01	Alprenolol
C07AA02	Oxprenolol
C07AA03	Pindolol
C07AA05	Propranolol
C07AA06	Timolol
C07AA07	Sotalol
C07AA12	Nadolol
C07AA14	Mepindolol
C07AA15	Karteolol
C07AA16	Tertatolol
C07AA17	Bopindolol
C07AA19	Bupranolol
C07AA23	Penbutolol
C07AA27	Kloranolol
C07AA28	Karvedilol
C07AA57	Sotalol, kombinationer
C07AB	Beta-receptorblockerande medel, selektiva
C07AB01	Praktolol
C07AB02	Metoprolol
C07AB03	Atenolol
C07AB04	Acebutolol
C07AB05	Betaxolol
C07AB06	Bevantolol
C07AB07	Bisoprolol
C07AB08	Celiprolol
C07AB09	Esmolol
C07AB10	Epanolol
C07AB11	S-atenolol
C07AB12	Nebivolol
C07AB13	Talinolol
C07AB52	Metoprolol, kombinationer
C07AB57	Bisoprolol, kombinationer
C07AG	Alfa- och beta-receptorblockerande medel
C07AG01	Labetalol
C07AG02	Karvedilol
C07B	Beta-receptorblockerande medel och tiazider
C07BA	Icke-selektiva beta-receptorblockerare och tiazider
C07BA02	Oxprenolol och tiazider
C07BA05	Propranolol och tiazider
C07BA06	Timolol och tiazider
C07BA07	Sotalol och tiazider
C07BA12	Nadolol och tiazider
C07BA68	Metipranolol och tiazider, kombinationer
C07BB	Selektiva beta-receptorblockerare och tiazider
C07BB02	Metoprolol och tiazider
C07BB03	Atenolol och tiazider
C07BB04	Acebutolol och tiazider
C07BB06	Bevantolol och tiazider
C07BB07	Bisoprolol och tiazider
C07BB12	Nebivolol och tiazider
C07BB52	Metoprolol och tiazider, kombinationer
C07BG	Alfa- och beta-receptorblockerande medel och tiazider
C07BG01	Labetalol och tiazider
C07C	Beta-receptorblockerande medel och övriga diuretika
C07CA	Icke-selektiva beta-receptorblockerare och övriga diuretika
C07CA02	Oxprenolol och övriga diuretika
C07CA03	Pindolol och övriga diuretika
C07CA17	Bopindolol och övriga diuretika
C07CA23	Penbutolol och övriga diuretika
C07CB	Selektiva beta-receptorblockerare och övriga diuretika
C07CB02	Metoprolol och övriga diuretika
C07CB03	Atenolol och övriga diuretika
C07CB53	Atenolol och övriga diuretika, kombinationer
C07CG	Alfa- och beta-receptorblockerande medel och övriga diuretika
C07CG01	Labetalol och övriga diuretika
C07D	Beta-receptorblockerande medel, tiazider och övriga diuretika
C07DA	Icke-selektiva beta-receptorblockerare, tiazider och övriga diuretika
C07DA06	Timolol, tiazider och övriga diuretika
C07DB	Selektiva beta-receptorblockerare, tiazider och övriga diuretika
C07DB01	Atenolol, tiazider och övriga diuretika
C07E	Beta-receptorblockerande medel och kärlvidgande medel
C07EA	Icke-selektiva beta-receptorblockerare och kärlvidgande medel
C07EB	Selektiva beta-receptorblockerare och kärlvidgande medel
C07F	Beta-receptorblockerande medel och andra antihypertensiva medel
C07FA	Icke-selektiva beta-receptorblockerare och andra antihypertensiva medel
C07FA05	Propranolol och andra antihypertensiva medel
C07FB	Selektiva beta-receptorblockerare och andra antihypertensiva medel
